HOME_PURCHASE_STATUS,DEVICE_TYPE,USER_VISIT_TYPE,YEAR_BUILT,Q2B_DENSITY,RESIDENCE_TYPE,CONSTRUCTION_TYPE,REPLACEMENT_AMOUNT_NUMBER,SQUARE_FOOTAGE,Type,TOTAL_RPA,TOTAL_RPU,TOTAL_REVENUE,UNIQUE_PURCHASE_CLICKS,UNIQUE_BRIDGE_CLICKS,IS_SITE_APPLICANT,IS_SITE_CUSTOMER
Rent,Desktop,New,1957,0.9906977573532774,Apartment,Mixed,284235.48253429786,1921.913535152677,link click,101.23940713957279,57.95266801588441,64.04763504703313,0,3,No,No
Own,Mobile,New,2001,0.4199449607875672,Apartment,Frame,156076.35889644176,1175.2917998050712,link click,25.095786844151256,62.05516450526908,53.16874371173642,3,0,Yes,No
Rent,Desktop,New,1968,0.2512286156632123,Condo,Brick,268466.7573844825,1472.5527992732837,link click,103.61056918046015,82.43642533113251,223.19665473152077,2,1,No,No
Own,Mobile,Returning,1963,0.7495455350514478,Single Family,Brick,318904.28582277504,2187.9928617320525,link click,130.79909686502316,220.52962602519096,152.57552599978493,2,1,Yes,Yes
Rent,Mobile,Returning,1981,0.43357850488012006,Townhome,Masonry,216589.1208089087,1361.2648091718477,link click,37.36153145260698,29.87186455695455,129.67666121306377,1,1,No,No
Rent,Mobile,Returning,2000,0.4824011901850136,Condo,Frame,324456.6159669566,2282.2145887455185,link click,183.11288575166805,118.75041877109729,83.9922601386444,2,3,Yes,Yes
Rent,Mobile,Returning,1962,0.4223370899757288,Single Family,Masonry,320752.7876195171,2248.3455441515753,link click,64.83934680444244,680.753156249746,530.3140409703989,3,3,No,No
Other,Desktop,New,1996,0.585607002061026,Apartment,Frame,362102.1484500368,2366.113825731621,link click,113.56545580197486,262.00945165548893,219.27760796208779,1,1,Yes,No
Rent,Mobile,New,1978,0.6517138947953001,Condo,Mixed,238356.24209830316,1423.9163084977763,link click,57.57568683364485,82.89227438022468,45.56695393688151,1,2,No,No
Rent,Desktop,Returning,1959,0.5425003475858534,Townhome,Masonry,220548.7990539097,1580.9858303510248,link click,166.99000777412394,102.84077808252336,68.82537513176857,0,2,Yes,No
Rent,Mobile,Returning,1966,0.8148200224574393,Condo,Frame,350293.8455511431,2851.0337320794006,link click,201.07360600015957,89.6611051967218,267.68238997910527,1,5,Yes,No
Own,Mobile,Returning,2009,0.36739516666173044,Townhome,Frame,371010.8552358398,2996.788749075751,link click,38.8874163364739,192.30444707178157,540.9149657219673,5,4,No,Yes
Own,Desktop,Returning,1971,0.350763786014069,Condo,Masonry,430004.91946670646,3513.9106275719478,link click,414.76644795506,171.8577916091941,43.27282099363493,2,9,Yes,Yes
Rent,Mobile,New,1983,0.417481816370731,Single Family,Masonry,262072.29268885613,2619.4932423385744,link click,76.82323743140607,53.7487713815529,185.90638223529754,2,2,Yes,No
Own,Mobile,New,2001,0.40436154569803995,Apartment,Frame,428138.9606484896,3088.4634652261034,link click,101.58827786872915,121.81566211287455,87.9375450298151,5,1,No,Yes
Own,Mobile,New,1971,0.449069934210917,Single Family,Brick,364356.5187462463,3100.5600675370033,link click,280.99481472167065,21.699452035486864,184.30448028472492,3,5,Yes,No
Own,Desktop,Returning,1946,0.8326754514100689,Single Family,Masonry,401209.74848088744,3000.7839330350494,link click,53.87980589812357,41.543551512787495,157.3344983074527,1,4,Yes,No
Rent,Mobile,New,1988,0.36980873651483204,Single Family,Masonry,366868.4168147445,2082.6789035705588,link click,168.96289960815787,124.03694876021895,17.09443869281288,2,2,No,No
Own,Desktop,Returning,1997,0.6900666828524067,Condo,Brick,261783.89437604992,1832.3954953334728,link click,420.46917866093804,1049.324052582126,249.70644250943792,0,0,Yes,No
Own,Desktop,New,2013,0.6238609003919638,Condo,Masonry,444436.3256173948,2931.7968399661677,link click,688.865213079797,103.2092317852736,375.6226371642061,2,3,Yes,Yes
Own,Desktop,New,1964,0.41759983968034925,Condo,Frame,404445.1683790839,3008.9715578573346,link click,210.38686969746416,228.78361848975157,449.98755826332393,4,7,Yes,Yes
Other,Mobile,Returning,1964,0.36857240522337054,Apartment,Frame,495800.73192276584,3604.7784249287533,link click,953.8880529546497,426.72902790752573,213.19879752775046,1,3,Yes,Yes
Own,Mobile,New,2010,0.3306855288358789,Single Family,Brick,348453.6233161124,2542.964301726688,link click,30.57423794115236,115.7342431444256,275.65715617181405,0,3,Yes,Yes
Own,Mobile,New,1968,0.6668037293483524,Condo,Masonry,360110.3445268644,2296.6069123487664,link click,74.77584465590606,77.01936841799278,767.0776361795965,2,0,Yes,Yes
Own,Desktop,New,1998,1.0766513473273447,Condo,Brick,313262.2429825884,2403.970876121256,link click,153.37850355437646,450.99168601619476,410.33727658836193,1,2,No,Yes
Other,Mobile,New,1961,0.3978981243094418,Apartment,Frame,447660.63862657855,3403.3218313101315,link click,117.3525768546543,96.74297646912501,311.8615785626745,2,1,Yes,Yes
Own,Mobile,Returning,1972,0.7135552162572983,Townhome,Brick,408309.98645370547,3175.382546829479,link click,147.59805068603663,814.4422494451616,595.8375169764433,1,7,Yes,Yes
Own,Mobile,Returning,1987,0.37415367908262764,Apartment,Brick,400555.66314382316,2720.1964667470397,link click,156.30114678859073,936.2505256753707,1111.9031421408044,1,4,Yes,No
Own,Mobile,Returning,2010,0.6553404597688577,Single Family,Frame,193874.35351871082,707.740137786257,link click,124.55958249548604,50.167534597815965,217.6173794906947,5,0,No,No
Own,Desktop,New,1952,0.15863022100613078,Single Family,Frame,467267.3545590554,2645.3622212725277,link click,205.11163434435318,122.58062564279724,1092.4422740340733,4,2,Yes,Yes
Rent,Mobile,Returning,1990,0.4146066220168533,Single Family,Mixed,358530.4879428329,2418.071434476905,link click,75.60114052264649,73.5641218673598,384.9534262636842,4,1,No,Yes
Own,Mobile,New,1968,0.47556198434535796,Townhome,Mixed,295996.2662861902,1458.411236536896,link click,85.61954528412471,151.7297049235618,371.02866669402636,2,4,Yes,No
Own,Desktop,Returning,2019,0.6271605448801918,Apartment,Frame,525601.7495215122,3789.492173301057,link click,710.7458044564837,1144.1128727956648,1678.2989872746211,4,8,Yes,Yes
Own,Mobile,New,1985,0.29418719836040125,Townhome,Frame,222567.3920362645,983.8994653426453,link click,7.609920721598609,23.445226995246024,61.12855691715544,0,3,No,No
Rent,Mobile,New,1989,0.30151915795557593,Townhome,Masonry,372687.16847938264,2056.141326487482,link click,191.86973572473937,38.811421954745704,141.697005831829,0,2,No,Yes
Rent,Desktop,Returning,1995,0.5005964960521234,Condo,Brick,150041.81227787302,753.5670614717119,link click,143.89209798543683,56.80595967887363,254.90586201540538,1,0,No,No
Rent,Mobile,New,1974,0.5592113150541952,Condo,Brick,381371.17047683784,1972.0076325675618,link click,100.83583813090613,71.39336095707505,315.1367661091126,1,2,No,Yes
Rent,Mobile,New,1967,0.36843691917140003,Apartment,Frame,243906.8765269715,1976.3525986620489,link click,41.026304551984474,108.47211805508717,262.6360188332009,0,4,No,No
Rent,Mobile,Returning,1956,0.2725630493426605,Single Family,Frame,134774.0360688017,1206.928053560605,link click,45.802897306932934,65.67111831845573,25.521621488433528,0,2,No,No
Rent,Mobile,Returning,2011,0.07568235307134735,Apartment,Frame,189255.5005702509,1996.21290717921,link click,75.76418703073965,22.611260158459334,303.6351983821468,1,2,Yes,No
Own,Mobile,Returning,1995,0.39327543023898404,Single Family,Masonry,294170.32019601954,2281.1075554873887,link click,223.38686922953306,239.12853435214942,170.18774950489382,1,6,Yes,No
Rent,Mobile,Returning,1995,0.6172833001750749,Condo,Masonry,241962.74689975174,2126.6441919286135,link click,129.61056859302553,192.80551132780988,909.8555525138439,2,3,Yes,Yes
Own,Mobile,Returning,1964,0.8033964070961604,Apartment,Frame,441364.3179180862,3114.7396476309227,link click,239.13762420989022,327.1905283853805,283.10578641465986,2,7,Yes,Yes
Own,Desktop,New,1973,0.8002275077685701,Apartment,Masonry,313732.6813915942,2283.735009797078,link click,51.1530590128638,27.045583183683462,186.85916248241762,0,2,No,Yes
Rent,Mobile,New,1955,0.31428549783801907,Apartment,Masonry,423002.54559351737,2529.2467001240116,link click,166.6731422637698,35.9635016751532,207.59140424393996,3,3,Yes,No
Rent,Mobile,Returning,2015,0.20576695921419064,Single Family,Masonry,350117.98792669515,2138.9007099663263,link click,157.49457731518268,37.44092689410853,88.69135919857482,1,4,Yes,No
Rent,Mobile,Returning,2003,0.5460123025472313,Apartment,Brick,290048.71319472685,2063.968023414204,link click,39.971346661103475,41.82104774080574,309.98397019640834,0,2,No,No
Own,Mobile,New,1972,0.5519629798411391,Apartment,Mixed,409211.3268663602,3123.593013979125,link click,69.94937827572485,150.39749689306603,272.9983723858411,0,1,No,Yes
Rent,Mobile,Returning,1966,0.5272633278067075,Condo,Masonry,412848.8452009091,2777.0133306821144,link click,52.05448942777475,1054.1355281394312,219.89076325903477,2,2,Yes,No
Rent,Desktop,Returning,1998,0.2950304971413309,Apartment,Mixed,299177.46675805637,1719.8108450608747,link click,38.83352410940828,119.23445307774314,115.31784283640764,1,2,Yes,No
Rent,Desktop,New,2017,0.6358489285640674,Townhome,Frame,316653.92819947534,2344.376132618593,link click,11.520446670466008,80.12464770214005,282.2393183469319,0,1,No,No
Own,Desktop,New,2002,0.44634621895597026,Single Family,Mixed,283368.086913864,2390.437632592464,link click,210.9170268270746,85.98469837257187,43.27284520935793,4,7,Yes,Yes
Own,Desktop,New,1966,0.5457374668730955,Condo,Mixed,238352.36221079846,2003.6560142304616,link click,407.2869953660255,142.6025643594155,153.5408923320639,1,0,Yes,No
Rent,Desktop,Returning,2014,0.506605342601688,Apartment,Mixed,462860.3831857237,2903.1203040540795,link click,1007.5940871928896,447.9716956999421,507.57679221805137,1,7,No,No
Rent,Mobile,New,1987,0.7285463757273924,Single Family,Brick,303410.00527427584,1785.5495943607548,link click,50.47244342749158,42.04881818409455,105.88039136468795,4,1,Yes,No
Own,Mobile,Returning,1979,0.6570558851379891,Single Family,Frame,242966.98417745973,2018.927899892593,link click,44.78485730071042,326.3841525394682,570.7308780859835,2,3,Yes,No
Rent,Desktop,New,1966,0.6318274627200859,Single Family,Masonry,261463.02454183437,1755.694353895414,link click,121.3521965173679,47.172961394395855,62.78078098325445,2,3,Yes,No
Rent,Mobile,Returning,2006,0.3409604753649562,Single Family,Frame,257350.57773691733,1972.4944162233205,link click,61.79706017095864,256.4134648978161,70.87458697989432,1,3,No,No
Own,Mobile,Returning,1945,0.673827513381926,Single Family,Frame,368461.1833057985,2544.6764842382822,link click,178.9950017174964,196.65642871157397,775.8018112705187,0,3,Yes,No
Rent,Desktop,Returning,1975,0.5620327645469634,Single Family,Masonry,309440.8016646767,2386.2175002871627,link click,97.6554867698758,63.73898750517916,297.1664204306073,1,2,Yes,Yes
Rent,Mobile,Returning,1971,0.7081850751040163,Single Family,Mixed,282449.27471072477,2116.7681612729803,link click,54.56824842338508,285.9104341449403,115.68419425389014,0,4,No,No
Own,Desktop,New,1950,0.41190847992696095,Townhome,Masonry,390928.77302198147,2038.6991827350478,link click,270.51173606921174,153.8281835184177,178.93384797513136,1,10,Yes,No
Own,Desktop,Returning,2005,0.6636405781676276,Single Family,Masonry,253307.50279759426,1638.8565874688463,link click,315.6699588405479,130.43445306503264,145.40106648868075,0,1,No,No
Rent,Mobile,Returning,1980,0.5781812449719694,Condo,Frame,293664.8857817186,2154.4973171387405,link click,21.085573584955398,351.10070245861425,480.7540166013524,0,1,No,No
Own,Mobile,Returning,1977,0.2962765444325999,Single Family,Frame,365182.6073779528,2491.0632690971393,link click,107.00894578878334,165.419038317933,946.4800558183791,2,6,Yes,Yes
Own,Mobile,New,1953,0.41091681695121257,Single Family,Brick,380430.39477155573,2853.3828337379105,link click,249.7589981364495,117.56501794137347,625.0874523207751,2,3,Yes,Yes
Own,Desktop,Returning,2011,0.8151617351488614,Apartment,Mixed,355180.9572876444,2759.306511134756,link click,174.18165600213672,23.75705359565936,526.8813724422288,2,5,No,Yes
Own,Mobile,Returning,1997,0.2843679492262485,Townhome,Frame,266031.92113863264,1837.6260335657155,link click,107.43746736490972,193.03395816705617,136.3640940403137,1,0,Yes,Yes
Own,Mobile,Returning,1992,0.20817246037071624,Apartment,Frame,470420.5537938055,3368.4327705382284,link click,439.39563653969003,60.89577463615133,234.05161597955154,3,4,Yes,Yes
Other,Desktop,Returning,1984,0.5662064086320198,Apartment,Brick,378739.2880662583,2128.8099224482335,link click,126.82373471965036,60.068633314551924,527.0865448458212,0,5,Yes,Yes
Own,Mobile,Returning,1954,0.5395474977065489,Apartment,Frame,344690.88455251954,2547.0165238007407,link click,199.76160594206945,65.2693125871127,138.04197843152534,1,4,No,Yes
Rent,Mobile,Returning,1989,0.44808842561540074,Townhome,Frame,365083.2579100689,3098.6528903166154,link click,172.72304042079674,113.67972694831973,685.1992914637952,0,5,Yes,Yes
Own,Mobile,New,1991,0.4906895557169382,Condo,Frame,335303.6859325877,2069.611577828425,link click,129.96266941939797,152.08347759675394,450.94574428930986,2,2,No,No
Own,Desktop,Returning,1981,0.7531862648968786,Single Family,Frame,303726.7561368673,2418.666720771983,link click,74.77809661749122,217.57507486023462,276.2394969612449,1,4,No,Yes
Rent,Desktop,Returning,1975,0.5733339886109801,Apartment,Mixed,260444.81387384012,1952.2945245496592,link click,136.72820341989706,98.0398263657311,97.320193785285,1,2,Yes,No
Own,Mobile,Returning,1948,0.48017020418910145,Condo,Brick,188183.5175196574,1293.9542906143301,link click,156.48483829070065,92.43257763906365,63.989902617673344,1,1,Yes,No
Own,Mobile,New,2003,0.45866672068263165,Townhome,Masonry,198499.20056616,1491.8514391114895,link click,63.38214297940698,84.74692330470789,376.9556916392934,0,0,No,No
Own,Mobile,Returning,2000,0.2655690675384664,Apartment,Frame,362285.12443663785,2049.0847707686876,link click,76.27942261260185,230.48924936772403,255.84126940797822,4,1,Yes,Yes
Own,Mobile,Returning,1974,0.605303373116796,Single Family,Mixed,290468.8256094998,2163.643046619092,link click,934.0856092113371,109.29318836855232,231.495915876677,1,3,No,No
Own,Mobile,Returning,2019,0.40945580934946846,Condo,Brick,423221.77870889317,3028.401523501153,link click,131.64468518052223,152.04823692408004,270.2328940317037,2,5,Yes,No
Own,Mobile,New,1982,0.5139281770288472,Townhome,Frame,309228.02033894026,2190.796049618284,link click,23.38502411448309,132.67961437741312,73.28930942998575,0,0,No,No
Own,Mobile,New,1963,0.513340925580996,Condo,Frame,463733.96619882557,2901.4941405105624,link click,529.5615624431134,53.17884956592368,464.7772859256,0,1,Yes,Yes
Own,Mobile,New,1982,0.6963194936857211,Single Family,Brick,91344.06359639791,500.0,link click,122.26904844767283,32.855560383343644,41.340155271995016,0,2,No,No
Own,Mobile,Returning,2005,0.5705286197520915,Condo,Brick,310142.5884991854,2037.4843378970384,link click,56.856666125988184,58.143316148292264,642.8599369832848,1,3,No,Yes
Rent,Mobile,Returning,2003,0.39398476012366734,Condo,Mixed,310433.9883146422,2279.9173141394044,link click,144.23301960057276,681.6131505641571,173.74431461201402,0,3,No,Yes
Other,Desktop,Returning,1975,0.590838412147103,Single Family,Frame,275599.00275938294,1774.6013832163871,link click,94.76807533341058,119.12261796618264,171.35105008628267,0,2,No,No
Rent,Mobile,Returning,1950,0.6858172728552439,Single Family,Frame,381793.20683896926,2371.134685032992,link click,362.60292318195866,98.86070041944932,115.90914731441045,1,3,Yes,Yes
Rent,Desktop,Returning,1992,0.3621459842384428,Single Family,Brick,463705.8074882781,2613.7530973273283,link click,186.28604910214528,1340.108250708827,30.742465917941185,1,2,Yes,Yes
Own,Mobile,Returning,1950,0.3829195201595057,Apartment,Mixed,332386.96988179546,2578.3657570362166,link click,202.68097858111759,218.15658819134572,67.8916019604473,0,5,Yes,Yes
Own,Desktop,New,1973,0.3544646652720528,Single Family,Mixed,207133.94613607225,1496.4262083304652,link click,165.15664140884095,466.8610850371534,222.16227598812927,1,3,No,No
Own,Desktop,New,2001,0.49783432309344333,Condo,Masonry,527909.141988088,3764.033923276374,link click,238.66128755996837,1235.7148599343232,314.7016378565744,5,8,Yes,No
Own,Mobile,New,2008,0.3687302334500165,Apartment,Brick,281226.23757433565,2273.962892562359,link click,113.76971521089823,44.77772555668,110.81581978578079,2,4,Yes,Yes
Own,Desktop,Returning,2013,0.43077037289588654,Condo,Masonry,271841.85487546696,1830.356513527388,link click,128.9396841496252,173.43713222792144,264.17139377124084,2,1,Yes,No
Rent,Mobile,Returning,2019,0.42520362619399665,Single Family,Frame,352904.01832966297,2003.039526804778,link click,340.96486051128227,161.8423860822963,69.70887708715885,1,1,No,No
Own,Desktop,New,1958,1.0259578402621006,Single Family,Frame,458549.3872794393,2866.5515840913718,link click,137.30828843878962,60.37319703839335,210.71665397143377,3,3,Yes,Yes
Own,Mobile,New,2003,0.6812163325412316,Townhome,Frame,290073.4263667583,2245.5715965413133,link click,183.67159993659124,337.77998033804664,155.86006173074358,1,4,Yes,No
Rent,Mobile,Returning,1961,0.5948107297922285,Single Family,Brick,337362.83862388256,2129.839606021758,link click,278.8648558796767,92.518222756814,144.49949456237152,1,3,Yes,No
Own,Mobile,Returning,1976,0.671360881213533,Condo,Masonry,251002.97063297214,1795.4688547606993,link click,115.18591566617289,80.98468269019455,46.610517892609096,0,3,No,Yes
